,GeoID,GHLTH,MHLTH,PHLTH,TotalPopulation
1572,36081035800,19.1,12.8,11.2,3927.0
1573,36081036100,28.2,14.7,14.7,2426.0
1574,36081036300,25.2,14.5,12.9,2397.0
1575,36081036500,30.5,16.4,15.2,3885.0
1576,36081036600,22.1,13.0,13.1,2592.0
1577,36081036700,24.4,13.3,13.4,2676.0
1578,36081036800,21.4,13.5,12.5,2362.0
1579,36081037100,24.0,12.8,13.2,1597.0
1580,36081037300,25.1,14.2,13.1,2532.0
1581,36081037500,29.8,15.1,14.7,3783.0
1582,36081037600,20.5,13.3,12.1,5598.0
1583,36081037700,27.4,15.3,13.0,4227.0
1584,36081037900,29.3,16.0,14.0,6214.0
1585,36081038100,29.9,15.8,14.6,6808.0
1586,36081038400,23.0,14.2,13.4,2333.0
1587,36081039400,21.3,13.6,12.6,2814.0
1588,36081039800,18.3,12.3,10.8,1657.0
1589,36081039900,25.4,14.3,12.3,4132.0
1590,36081040000,20.3,13.0,12.0,1267.0
1591,36081040100,29.7,15.6,14.2,7527.0
1592,36081040200,20.9,13.1,12.4,1368.0
1593,36081040300,27.1,14.9,12.9,6777.0
1594,36081040400,22.1,13.8,13.0,3918.0
1595,36081040500,28.9,15.1,13.7,3303.0
1596,36081040700,31.7,16.0,15.1,8304.0
1597,36081040900,32.4,16.7,15.4,5094.0
1598,36081041100,27.1,14.3,13.1,3947.0
1599,36081041300,34.6,17.3,17.0,4464.0
1600,36081041400,25.9,16.2,14.6,4033.0
1601,36081041500,31.8,16.2,16.1,4278.0
1602,36081042400,19.0,11.6,11.5,2161.0
1603,36081042700,29.4,15.3,14.9,4604.0
1604,36081043200,19.1,12.3,11.4,1166.0
1605,36081043400,21.9,13.1,12.8,1956.0
1606,36081043701,27.1,12.7,15.1,3381.0
1607,36081043702,29.5,14.9,16.0,6476.0
1608,36081043900,34.1,17.1,17.1,4790.0
1609,36081044000,23.7,15.4,13.3,3669.0
1610,36081044301,35.7,16.1,18.8,4033.0
1611,36081044302,25.9,13.5,13.5,5223.0
1612,36081044400,28.0,16.0,15.7,3236.0
1613,36081044601,23.1,12.6,12.8,3367.0
1614,36081044602,27.8,15.7,15.4,4596.0
1615,36081044800,24.6,13.9,13.9,2571.0
1616,36081045000,15.8,10.8,9.7,1943.0
1617,36081045200,20.2,9.1,12.7,1153.0
1618,36081045400,20.9,12.7,12.0,4773.0
1619,36081045500,25.3,15.0,14.9,12330.0
1620,36081045600,17.6,11.1,10.4,1338.0
1621,36081045700,18.9,11.0,10.4,3355.0
1622,36081045800,15.1,9.6,9.2,2016.0
1623,36081045900,19.1,11.2,10.2,3975.0
1624,36081046000,26.2,14.5,14.5,6006.0
1625,36081046100,24.2,13.6,12.4,3089.0
1626,36081046200,25.2,14.2,14.1,7296.0
1627,36081046300,24.3,13.5,12.1,4284.0
1628,36081046400,15.2,12.6,9.6,1643.0
1629,36081046500,24.9,13.3,12.0,4247.0
1630,36081046600,18.0,11.4,11.0,3058.0
1631,36081046700,25.3,13.3,13.2,7112.0
1632,36081046800,22.5,14.1,13.2,3829.0
1633,36081046900,25.5,13.0,13.3,8570.0
1634,36081047000,25.2,15.1,14.6,3247.0
1635,36081047100,22.4,12.7,12.2,4425.0
1636,36081047200,17.6,10.1,10.7,3760.0
1637,36081047300,19.1,10.8,10.9,3997.0
1638,36081047500,18.3,11.0,10.3,4835.0
1639,36081047600,14.1,9.7,9.6,1326.0
1640,36081047800,19.6,11.8,12.3,5294.0
1641,36081047900,22.4,12.3,12.5,5456.0
1642,36081048000,22.1,13.5,13.1,2506.0
1643,36081048100,25.8,13.7,13.7,6781.0
1644,36081048200,23.0,13.6,13.8,1452.0
1645,36081048300,20.2,12.0,11.1,4047.0
1646,36081048400,18.3,12.8,11.2,4979.0
1647,36081048500,19.9,11.3,10.9,4598.0
1648,36081048900,21.0,12.4,11.7,1486.0
1649,36081049200,19.8,12.8,12.0,4750.0
1650,36081049301,19.9,12.7,12.5,2134.0
1651,36081049302,19.1,12.7,12.2,2811.0
1652,36081049500,17.1,12.8,11.4,1358.0
1653,36081049600,20.4,13.5,12.1,3030.0
1654,36081049700,18.9,12.6,11.7,3021.0
1655,36081049900,19.5,11.8,11.3,5071.0
1656,36081050000,24.1,15.0,13.9,4323.0
1657,36081050201,18.6,13.2,11.1,1410.0
1658,36081050202,24.7,15.4,14.1,1344.0
1659,36081050400,20.6,13.3,12.0,1831.0
1660,36081050500,17.2,11.9,10.9,1657.0
1661,36081050600,22.7,13.8,13.1,1553.0
1662,36081050700,18.8,13.0,12.7,3442.0
1663,36081050800,21.8,13.7,12.5,1837.0
1664,36081051000,19.7,12.7,11.8,1540.0
1665,36081051100,16.4,12.5,11.3,2097.0
1666,36081051200,21.1,13.1,12.2,2619.0
1667,36081051300,16.7,12.4,10.8,2367.0
1668,36081051500,18.3,12.8,12.6,2852.0
1669,36081051600,21.6,13.3,12.7,1866.0
1670,36081051700,19.3,14.4,12.9,1957.0
1671,36081051800,20.6,13.3,11.9,1931.0
1672,36081052000,21.3,13.6,12.3,1521.0
1673,36081052100,17.6,13.2,11.8,1983.0
1674,36081052200,20.7,13.1,12.1,1532.0
1675,36081052400,22.2,13.7,12.8,1739.0
1676,36081052500,19.3,13.6,12.6,2063.0
1677,36081052600,21.6,13.8,12.4,1802.0
1678,36081052800,21.7,13.8,12.6,1442.0
1679,36081053000,19.2,12.4,11.4,2240.0
1680,36081053100,19.3,14.4,12.8,3114.0
1681,36081053200,21.3,13.0,12.7,1675.0
1682,36081053401,19.6,12.6,11.7,1907.0
1683,36081053500,22.9,14.4,12.9,1123.0
1684,36081053601,21.2,13.4,12.5,1577.0
1685,36081053800,22.4,14.0,13.1,1755.0
1686,36081053900,18.4,11.8,10.6,4147.0
1687,36081054000,23.5,14.6,13.5,4222.0
1688,36081054200,20.5,13.5,12.3,5074.0
1689,36081054500,23.9,14.9,12.9,3722.0
1690,36081054700,23.1,13.8,12.3,4643.0
1691,36081054800,19.5,12.6,11.6,2319.0
1692,36081054900,22.4,14.0,12.1,5308.0
1693,36081055100,18.0,13.1,11.1,4573.0
1694,36081055200,22.9,13.0,13.4,3064.0
1695,36081055300,23.0,13.0,12.3,2454.0
1696,36081055400,21.3,12.8,12.7,2303.0
1697,36081055500,22.7,13.4,12.4,2147.0
1698,36081055600,19.6,12.1,11.9,2153.0
1699,36081055700,21.0,13.4,12.2,3915.0
1700,36081055800,19.2,12.5,11.5,1732.0
1701,36081055900,21.6,13.3,11.9,1217.0
1702,36081056000,22.0,13.2,13.0,1647.0
1703,36081056200,20.4,13.1,12.5,1517.0
1704,36081056400,21.1,13.4,12.4,1783.0
1705,36081056500,20.1,12.9,11.1,1567.0
1706,36081056600,20.3,13.6,12.3,1487.0
1707,36081056700,17.9,12.4,11.1,4574.0
1708,36081056800,21.5,13.4,12.5,4550.0
1709,36081057700,20.1,14.4,12.8,3625.0
1710,36081057900,16.5,12.8,11.2,1592.0
1711,36081058000,22.4,13.7,13.2,3641.0
1712,36081058100,18.1,13.3,12.1,2662.0
1713,36081058200,20.6,12.9,12.1,4490.0
1714,36081058300,16.8,13.3,10.9,3254.0
1715,36081058500,17.7,13.2,11.5,4062.0
1716,36081058700,18.4,14.1,12.3,3296.0
1717,36081058900,20.3,15.1,12.9,4196.0
1718,36081059000,17.8,11.5,10.8,1074.0
1719,36081059100,16.5,12.4,10.0,5826.0
1720,36081059200,19.2,11.7,11.5,1280.0
1721,36081059300,17.4,13.2,11.7,3881.0
1722,36081059400,16.8,10.7,10.2,1537.0
1723,36081059500,18.9,13.6,11.9,4700.0
1724,36081059600,18.6,11.4,11.4,1304.0
1725,36081059800,16.7,11.4,10.2,1643.0
1726,36081059900,18.5,13.6,12.6,1525.0
1727,36081060000,17.4,10.6,10.8,1056.0
1728,36081060100,18.9,14.6,12.6,2111.0
1729,36081060300,18.3,13.4,12.4,1706.0
1730,36081060600,19.3,11.6,11.4,1381.0
1731,36081060800,19.4,12.0,11.6,1413.0
1732,36081061000,17.3,11.0,10.7,1268.0
1733,36081061200,16.8,10.4,10.4,1597.0
1734,36081061301,18.9,14.4,12.6,5295.0
1735,36081061400,17.8,11.0,11.0,1234.0
1736,36081061601,20.5,12.0,12.0,2180.0
1737,36081061602,18.0,12.0,11.0,1152.0
1738,36081061800,16.8,11.0,10.6,1583.0
1739,36081061900,16.0,12.4,11.0,2783.0
1740,36081062000,15.5,9.9,9.7,1440.0
1741,36081062100,18.3,13.7,12.1,2746.0
1742,36081062200,18.0,11.2,11.0,1983.0
1743,36081062300,16.6,12.5,11.5,1789.0
1744,36081062500,17.5,13.4,11.8,2388.0
1745,36081062600,20.8,12.9,12.4,2620.0
1746,36081062700,19.5,14.6,12.8,2879.0
1747,36081062900,18.7,13.8,12.2,2782.0
1748,36081063000,18.3,11.8,11.1,1579.0
1749,36081063200,19.3,12.2,11.7,2134.0
1750,36081063301,17.4,13.6,12.2,1416.0
1751,36081063302,15.8,12.5,11.2,1476.0
1752,36081063500,20.0,13.8,13.8,2513.0
1753,36081063700,17.4,12.7,12.1,3148.0
1754,36081063800,19.5,12.7,11.5,3425.0
1755,36081063900,16.8,12.3,11.4,2747.0
1756,36081064101,16.4,10.8,11.5,1960.0
1757,36081064500,15.6,11.1,10.6,1979.0
1758,36081064600,19.9,12.0,12.0,2829.0
1759,36081065000,18.7,12.0,11.4,2650.0
1760,36081065400,18.9,13.4,11.3,2788.0
1761,36081065600,19.7,13.6,11.7,4853.0
1762,36081065702,16.6,12.3,11.6,1675.0
1763,36081065703,15.2,11.8,11.2,2597.0
1764,36081065900,14.5,11.7,10.9,1666.0
1765,36081066000,23.2,15.1,13.8,3233.0
1766,36081066100,16.2,11.9,11.9,1495.0
1767,36081066300,13.5,10.5,10.0,2601.0
1768,36081066400,18.5,13.2,11.1,9612.0
1769,36081066501,16.0,12.0,11.9,3275.0
1770,36081066701,18.7,13.5,13.1,2575.0
1771,36081066900,14.3,11.3,10.8,1706.0
1772,36081067100,16.1,11.2,11.5,2100.0
1773,36081067700,15.0,11.6,11.1,1786.0
1774,36081067900,21.9,12.4,14.4,4094.0
1775,36081068000,20.3,13.0,11.8,4708.0
1776,36081068200,20.1,12.3,11.9,1102.0
1777,36081068300,20.2,10.6,11.3,4210.0
1778,36081068700,16.9,11.1,10.7,4630.0
1779,36081069000,19.7,13.3,11.7,3252.0
1780,36081069300,17.9,12.1,11.5,2883.0
1781,36081069400,20.9,14.0,12.3,3314.0
1782,36081069500,16.1,10.7,10.6,2128.0
1783,36081069701,15.1,11.0,10.2,3616.0
1784,36081069702,13.7,9.4,9.3,3911.0
1785,36081070300,17.0,11.1,11.2,2010.0
1786,36081070700,13.4,9.1,9.4,2303.0
1787,36081070900,12.9,9.4,8.8,2483.0
1788,36081071100,12.5,9.2,8.9,5272.0
1789,36081071303,12.0,9.7,8.9,4973.0
1790,36081071304,17.1,11.4,12.2,6136.0
1791,36081071305,11.7,9.6,8.4,4871.0
1792,36081071306,12.4,10.2,8.8,5811.0
1793,36081071701,19.4,12.1,13.2,5161.0
1794,36081071702,15.4,10.1,10.5,3921.0
1795,36081071900,18.3,13.0,12.1,2630.0
1796,36081072100,18.8,12.5,12.7,4963.0
1797,36081072300,11.9,8.3,8.9,2127.0
1798,36081072900,13.1,9.4,9.3,1363.0
1799,36081073100,12.8,9.3,8.9,1515.0
1800,36081073700,10.7,9.2,8.0,2042.0
1801,36081073900,12.1,9.0,9.0,5028.0
1802,36081074100,13.1,9.8,9.5,3015.0
1803,36081074300,15.9,11.0,10.8,4221.0
1804,36081074500,19.9,12.4,13.3,3571.0
1805,36081074700,16.3,10.6,10.4,3386.0
1806,36081074900,10.2,7.9,8.1,1453.0
1807,36081075701,10.5,8.7,7.9,4678.0
1808,36081075702,13.2,8.9,9.8,4481.0
1809,36081076901,11.4,9.8,8.4,4056.0
1810,36081076902,12.7,10.6,8.8,1371.0
1811,36081077300,12.8,10.2,9.1,2234.0
1812,36081077500,13.3,10.2,9.7,2273.0
1813,36081077902,12.6,11.5,9.3,5263.0
1814,36081077903,15.4,11.5,10.2,2972.0
1815,36081077904,15.8,12.4,10.4,6155.0
1816,36081077905,14.7,10.2,9.9,2455.0
1817,36081077906,14.8,11.5,9.8,3633.0
1818,36081077907,18.8,16.0,12.8,3193.0
1819,36081077908,22.5,16.8,14.0,3755.0
1820,36081078800,21.7,14.3,12.7,1818.0
1821,36081079000,20.7,14.0,11.9,2549.0
1822,36081079200,21.7,13.5,12.6,2280.0
1823,36081079701,27.6,13.0,15.7,7055.0
1824,36081079702,29.1,14.3,15.8,4502.0
1825,36081079900,24.0,13.1,13.3,3425.0
1826,36081080301,22.5,13.1,12.6,4382.0
1827,36081080302,19.7,11.5,11.7,3504.0
1828,36081080900,15.8,12.3,10.8,6850.0
1829,36081081400,22.7,14.7,13.0,3543.0
1830,36081081800,25.0,15.4,14.5,3478.0
1831,36081083700,24.7,12.6,13.6,5388.0
1832,36081083800,19.4,13.3,11.8,4970.0
1833,36081084000,24.4,15.2,14.4,6478.0
1834,36081084500,28.6,12.8,15.7,5318.0
1835,36081084601,20.6,13.7,12.6,2730.0
1836,36081084602,27.5,17.2,15.9,1053.0
1837,36081084900,30.8,15.4,16.1,7642.0
1838,36081085300,26.6,13.0,14.4,5764.0
1839,36081085500,29.5,14.2,16.0,6649.0
1840,36081085700,26.7,12.9,14.5,5953.0
1841,36081085900,24.5,12.8,13.5,5873.0
1842,36081086100,24.0,12.7,13.4,2370.0
1843,36081086300,27.1,13.6,14.5,7277.0
1844,36081086400,22.5,14.2,13.2,2634.0
1845,36081086500,27.0,12.7,15.4,4514.0
1846,36081086900,31.6,15.7,16.5,2131.0
1847,36081087100,27.0,14.6,14.8,1752.0
1848,36081088400,17.8,13.2,12.7,7337.0
1849,36081088901,25.6,12.5,14.9,10266.0
1850,36081089200,16.6,11.8,12.2,7430.0
1851,36081090700,23.0,14.0,13.7,1355.0
1852,36081091601,12.7,10.1,10.4,4079.0
1853,36081091900,27.4,14.4,15.7,5766.0
1854,36081092200,11.5,9.6,9.3,2206.0
1855,36081092500,23.1,14.2,13.0,3681.0
1856,36081092800,11.9,9.8,9.7,3246.0
1857,36081092900,19.1,12.1,11.3,6496.0
1858,36081093401,13.7,11.1,10.6,3789.0
1859,36081093402,16.7,12.5,11.9,3657.0
1860,36081093800,26.3,14.6,17.7,5218.0
1861,36081093900,17.6,11.6,10.9,4400.0
1862,36081094201,20.9,14.0,12.4,3380.0
1863,36081094202,23.2,16.1,13.7,4700.0
1864,36081094203,20.0,13.0,13.5,5369.0
1865,36081094500,20.9,12.7,13.5,3971.0
1866,36081094700,22.3,13.8,13.2,2577.0
1867,36081095400,24.2,15.0,14.1,5368.0
1868,36081096400,22.1,14.0,12.9,4441.0
1869,36081097202,34.1,21.7,19.0,2795.0
1870,36081097203,36.5,20.7,20.5,6865.0
1871,36081097204,28.3,15.2,16.3,3544.0
1872,36081097300,16.5,11.6,11.8,2016.0
1873,36081098100,16.7,12.2,11.4,2249.0
1874,36081098700,16.6,11.8,11.6,2444.0
1875,36081099100,15.0,10.1,11.2,6507.0
1876,36081099200,27.7,16.8,15.9,3803.0
1877,36081099701,13.4,9.5,9.8,2670.0
1878,36081099703,12.7,9.1,9.6,3892.0
1879,36081099704,15.2,8.9,11.3,6868.0
1880,36081099705,13.4,10.0,9.4,2632.0
1881,36081099801,22.3,13.6,12.7,7608.0
1882,36081099802,27.4,13.7,16.8,5283.0
1883,36081100801,19.6,13.9,12.3,2327.0
1884,36081100802,21.1,14.1,12.4,8106.0
1885,36081101001,26.6,14.8,15.5,9943.0
1886,36081101002,20.4,13.4,13.9,4138.0
1887,36081101700,17.3,11.3,11.9,5689.0
1888,36081102900,17.3,11.4,11.7,3319.0
1889,36081103201,31.8,19.1,17.2,6456.0
1890,36081103202,24.3,16.0,14.4,6197.0
1891,36081103300,18.5,12.6,12.4,4116.0
1892,36081103900,16.5,11.6,11.1,6151.0
1893,36081104700,20.7,12.1,13.0,7314.0
1894,36081105900,18.1,11.3,12.2,3556.0
1895,36081107201,17.1,14.1,12.4,2443.0
1896,36081108500,16.4,11.0,11.1,2613.0
1897,36081109300,18.1,11.0,12.2,3034.0
1898,36081109700,14.0,10.7,9.8,1887.0
1899,36081109900,18.6,12.4,12.0,3277.0
1900,36081111300,15.0,10.8,10.4,2559.0
1901,36081112300,13.5,10.3,8.9,2102.0
1902,36081112900,15.1,11.2,10.4,2242.0
1903,36081113300,14.1,10.2,10.0,1537.0
1904,36081113900,18.1,12.1,12.0,3322.0
1905,36081114100,15.4,10.4,10.9,2406.0
1906,36081114700,15.8,10.7,11.0,1673.0
1907,36081115100,17.3,11.0,11.5,1116.0
1908,36081115500,23.5,13.4,13.5,2114.0
1909,36081115700,21.0,11.7,12.3,3388.0
1910,36081115900,23.5,12.8,13.7,3991.0
1911,36081116100,29.5,13.3,16.4,4589.0
1912,36081116300,30.4,14.3,16.7,9104.0
1913,36081116700,29.7,15.0,15.9,2067.0
1914,36081117100,20.9,12.2,12.2,2743.0
1915,36081117500,17.7,11.4,11.1,4990.0
1916,36081118100,16.6,12.1,11.0,1840.0
1917,36081118500,23.5,13.5,13.0,2114.0
1918,36081118700,23.9,12.9,13.1,2521.0
1919,36081118900,20.1,12.0,11.1,2468.0
1920,36081119100,23.2,13.2,12.9,3273.0
1921,36081119300,19.8,12.1,11.8,2252.0
1922,36081119500,18.9,12.0,12.0,1349.0
1923,36081119900,24.2,13.2,14.5,1507.0
1924,36081120100,24.6,12.8,13.4,1668.0
1925,36081120300,24.0,12.6,13.5,1642.0
1926,36081120500,32.2,14.3,17.7,3024.0
1927,36081120700,19.8,12.0,12.2,2794.0
1928,36081121500,22.5,12.4,12.8,4101.0
1929,36081122300,17.8,11.0,11.1,3533.0
1930,36081122701,16.5,11.3,10.6,10910.0
1931,36081122702,34.6,18.0,20.4,6427.0
1932,36081124100,17.8,11.4,11.1,3897.0
1933,36081124700,19.8,12.7,13.2,3550.0
1934,36081125700,19.4,12.0,11.6,3203.0
1935,36081126500,17.0,10.7,10.7,1660.0
1936,36081126700,16.0,17.5,10.0,4057.0
1937,36081127700,12.8,10.2,9.6,3633.0
1938,36081129102,14.0,9.7,10.1,3341.0
1939,36081129103,15.2,10.1,11.0,3566.0
1940,36081129104,14.2,10.2,9.9,4102.0
1941,36081130100,15.9,10.0,10.5,3791.0
1942,36081133300,17.3,10.9,11.6,3679.0
1943,36081133900,13.9,9.5,9.7,1302.0
1944,36081134100,17.2,10.7,11.0,3259.0
1945,36081134700,15.0,10.5,9.6,9572.0
1946,36081136700,17.1,10.4,11.1,5879.0
1947,36081137700,17.2,11.0,10.7,6606.0
1948,36081138501,15.7,10.1,9.9,4743.0
1949,36081139900,15.6,9.7,10.4,1744.0
1950,36081140300,15.2,9.7,9.8,2302.0
1951,36081140902,18.5,10.8,11.4,2603.0
1952,36081141700,18.1,11.1,11.5,4475.0
1953,36081142900,17.5,11.4,11.3,3624.0
1954,36081143500,15.0,9.8,9.8,2199.0
1955,36081144100,14.0,10.0,9.5,2926.0
1956,36081144700,19.5,11.6,11.4,2927.0
1957,36081145101,16.8,10.9,11.1,1360.0
1958,36081145102,18.1,11.2,11.0,2468.0
1959,36081145900,20.4,12.6,12.9,2772.0
1960,36081146300,18.0,10.7,11.5,3000.0
1961,36081146700,13.0,11.0,9.0,2736.0
1962,36081147100,16.3,10.8,10.9,3341.0
1963,36081147900,13.9,9.7,9.8,4241.0
1964,36081148300,12.7,8.9,9.4,2863.0
1965,36081150701,13.1,9.3,9.5,2930.0
1966,36081150702,17.5,10.5,11.7,3178.0
1967,36081152901,14.7,9.9,10.0,6401.0
1968,36081152902,15.9,10.3,11.1,5126.0
1969,36081155101,19.7,6.7,14.7,1806.0
1970,36081155102,15.7,10.3,10.8,8185.0
1971,36081156700,31.1,16.1,17.4,1790.0
1972,36081157101,15.7,10.7,10.2,7216.0
1973,36081157102,17.8,11.6,11.0,1996.0
1974,36081157901,15.1,10.0,10.3,4800.0
1975,36081157902,15.2,9.7,9.7,3836.0
1976,36081157903,18.3,11.5,11.7,3944.0
1977,36081161700,15.6,11.2,10.7,4297.0
1978,36081162100,17.3,11.8,10.7,6197.0
1979,36085000300,17.1,12.6,11.1,1927.0
1980,36085000600,22.0,13.1,14.3,2408.0
1981,36085000700,27.0,17.9,15.8,4915.0
1982,36085000800,19.8,14.7,12.2,5583.0
1983,36085000900,25.2,16.7,15.0,2112.0
1984,36085001100,24.8,16.9,14.3,3987.0
1985,36085001700,23.3,15.1,13.5,1788.0
1986,36085002001,18.1,14.1,12.2,2504.0
1987,36085002002,18.0,13.3,12.4,3258.0
1988,36085002100,23.4,15.3,13.2,4236.0
1989,36085002700,34.3,17.6,19.5,2217.0
1990,36085002900,33.9,20.3,18.4,5207.0
1991,36085003300,16.4,12.8,10.6,3402.0
1992,36085003600,15.7,12.5,10.3,2510.0
1993,36085003900,15.2,13.4,10.0,2197.0
1994,36085004000,26.7,17.0,14.7,12998.0
1995,36085004700,12.7,14.8,8.9,3863.0
1996,36085005000,19.3,13.7,12.9,3847.0
1997,36085005900,15.4,12.7,11.2,2635.0
1998,36085006400,23.4,16.0,15.0,3550.0
1999,36085006700,12.9,11.5,9.7,2758.0
2000,36085007000,20.1,15.7,13.3,8525.0
2001,36085007400,19.2,14.5,12.5,4693.0
2002,36085007500,26.9,16.0,16.3,3914.0
2003,36085007700,24.1,16.3,13.4,1535.0
2004,36085008100,27.3,14.5,16.3,4301.0
2005,36085009601,17.5,12.5,12.3,4024.0
2006,36085009602,15.7,13.0,10.9,3461.0
2007,36085009700,17.3,13.5,10.9,3925.0
2008,36085010500,21.2,14.7,13.1,5153.0
2009,36085011201,19.2,15.2,13.0,5758.0
2010,36085011202,19.3,15.3,12.9,6428.0
2011,36085011401,23.6,16.2,15.1,3067.0
2012,36085011402,17.7,13.6,12.0,3450.0
2013,36085012100,15.0,12.3,11.3,3065.0
2014,36085012200,15.0,12.9,10.8,3813.0
2015,36085012500,22.3,15.3,13.6,2939.0
2016,36085012804,17.1,14.4,11.8,4259.0
2017,36085012805,18.0,15.0,12.6,3158.0
2018,36085012806,21.9,15.4,14.7,5955.0
2019,36085013201,15.5,12.0,11.3,1558.0
2020,36085013203,15.0,12.6,11.0,5433.0
2021,36085013204,16.3,13.2,11.8,4843.0
2022,36085013301,42.8,24.1,23.8,1633.0
2023,36085013302,27.9,17.2,14.9,3587.0
2024,36085013400,18.5,13.8,12.8,3946.0
2025,36085013800,17.8,13.6,12.8,6535.0
2026,36085014100,17.9,13.5,11.0,2690.0
2027,36085014604,14.9,13.0,11.0,6422.0
2028,36085014605,15.0,12.8,10.9,3836.0
2029,36085014606,13.3,13.1,9.9,6372.0
2030,36085014607,15.6,13.3,11.3,4552.0
2031,36085014608,14.6,13.0,10.7,3510.0
2032,36085014700,14.6,12.0,10.7,3412.0
2033,36085015100,17.6,13.6,12.4,5141.0
2034,36085015601,14.3,12.4,10.8,6330.0
2035,36085015602,14.5,12.1,11.0,3320.0
2036,36085015603,16.7,14.4,12.0,4265.0
2037,36085016901,17.3,13.4,11.7,2970.0
2038,36085017005,14.4,13.1,10.3,4507.0
2039,36085017007,16.1,14.1,10.7,4968.0
2040,36085017008,14.1,12.8,10.4,7388.0
2041,36085017009,17.0,14.1,12.1,4299.0
2042,36085017010,15.6,14.2,11.3,8583.0
2043,36085017011,16.4,13.6,11.9,4549.0
2044,36085017012,16.2,13.3,11.7,4279.0
2045,36085017300,24.8,15.5,15.2,2523.0
2046,36085017600,14.1,12.7,10.5,4815.0
2047,36085017700,14.0,11.2,10.2,7001.0
2048,36085018100,17.1,11.3,12.1,2974.0
2049,36085018701,18.3,14.1,12.4,1807.0
2050,36085018702,17.9,12.0,11.8,7485.0
2051,36085018901,18.4,13.7,12.6,5333.0
2052,36085018902,16.6,12.3,11.1,5064.0
2053,36085019700,14.8,12.9,11.1,1867.0
2054,36085019800,14.8,13.7,10.7,6300.0
2055,36085020100,17.3,13.5,11.3,3572.0
2056,36085020700,29.8,17.8,16.0,6399.0
2057,36085020801,16.0,14.8,11.6,8977.0
2058,36085020803,14.7,13.6,10.8,6463.0
2059,36085020804,14.3,12.9,10.6,5323.0
2060,36085021300,20.6,14.6,12.2,5376.0
2061,36085022300,25.2,16.8,14.4,2880.0
2062,36085022600,14.0,12.8,9.6,8490.0
2063,36085023100,21.4,13.8,12.2,4683.0
2064,36085023900,24.8,15.9,13.7,3250.0
2065,36085024401,15.0,13.7,11.0,5823.0
2066,36085024402,14.0,13.2,10.2,4259.0
2067,36085024700,20.5,14.6,12.3,2702.0
2068,36085024800,14.8,14.0,10.6,4741.0
2069,36085025100,14.3,12.2,10.3,5714.0
2070,36085027301,17.0,13.2,11.8,3820.0
2071,36085027302,16.3,13.0,11.3,3667.0
2072,36085027702,17.6,13.4,12.1,6193.0
2073,36085027704,17.9,14.3,12.2,4108.0
2074,36085027705,18.6,14.4,12.4,5351.0
2075,36085027706,16.2,12.9,10.8,2950.0
2076,36085027900,18.2,11.6,12.9,2137.0
2077,36085029102,17.5,14.9,11.6,2953.0
2078,36085029103,16.3,13.3,11.4,7245.0
2079,36085029104,17.3,13.7,11.5,6735.0
2080,36085030301,18.1,13.8,11.4,4929.0
2081,36085030302,20.0,14.4,11.9,6369.0
2082,36085031901,33.4,20.7,18.0,3265.0
2083,36085031902,27.4,18.1,15.1,4848.0
2084,36085032300,22.7,15.5,13.4,1250.0
