,GeoID,T_Vehicle
1098,36047152200,50.2
1101,36061000201,10.1
1102,36061000202,17.6
1104,36061000600,9.8
1105,36061000700,8.4
1106,36061000800,11.4
1107,36061000900,14.5
1108,36061001001,43.2
1109,36061001002,13.8
1110,36061001200,23.6
1111,36061001300,14.5
1112,36061001401,36.1
1113,36061001402,7.4
1114,36061001501,23.3
1115,36061001502,18.3
1116,36061001600,10.0
1117,36061001800,12.8
1118,36061002000,13.2
1119,36061002100,21.3
1120,36061002201,18.1
1121,36061002202,10.1
1122,36061002400,13.6
1123,36061002500,9.8
1124,36061002601,11.2
1125,36061002602,16.1
1126,36061002700,22.4
1127,36061002800,18.4
1128,36061002900,23.7
1129,36061003001,8.9
1130,36061003002,8.6
1131,36061003100,11.2
1132,36061003200,20.1
1133,36061003300,26.2
1134,36061003400,5.4
1135,36061003601,13.8
1136,36061003602,11.9
1137,36061003700,29.4
1138,36061003800,15.6
1139,36061003900,34.2
1140,36061004000,11.6
1141,36061004100,7.9
1142,36061004200,11.3
1143,36061004300,11.0
1144,36061004400,25.6
1145,36061004500,24.9
1146,36061004700,19.8
1147,36061004800,15.7
1148,36061004900,18.1
1149,36061005000,19.9
1150,36061005200,28.9
1151,36061005400,21.3
1152,36061005501,27.3
1153,36061005502,28.9
1154,36061005600,26.9
1155,36061005700,25.7
1156,36061005800,17.6
1157,36061005900,30.0
1158,36061006000,31.1
1159,36061006100,24.8
1160,36061006200,16.1
1161,36061006300,26.9
1162,36061006400,16.5
1163,36061006500,11.6
1164,36061006600,22.1
1165,36061006700,16.0
1166,36061006800,13.5
1167,36061006900,30.4
1168,36061007000,15.8
1169,36061007100,17.8
1170,36061007200,9.4
1171,36061007300,12.3
1172,36061007400,9.4
1173,36061007500,26.1
1174,36061007600,6.9
1175,36061007700,13.1
1176,36061007800,12.2
1177,36061007900,22.8
1178,36061008000,16.1
1179,36061008100,11.0
1180,36061008200,17.4
1181,36061008300,10.7
1182,36061008400,15.4
1183,36061008601,31.8
1185,36061008603,32.9
1186,36061008700,12.9
1187,36061008800,23.3
1188,36061008900,18.4
1189,36061009000,17.8
1190,36061009100,19.3
1191,36061009200,8.8
1192,36061009300,22.4
1193,36061009400,0.0
1194,36061009500,18.4
1195,36061009600,5.5
1196,36061009700,15.3
1197,36061009800,21.3
1198,36061009900,13.4
1199,36061010000,6.6
1200,36061010100,9.7
1201,36061010200,16.7
1202,36061010300,5.6
1203,36061010400,18.8
1204,36061010601,30.1
1205,36061010602,30.3
1206,36061010800,18.6
1207,36061010900,6.4
1208,36061011000,25.1
1209,36061011100,12.7
1210,36061011201,25.9
1211,36061011202,26.1
1212,36061011203,26.8
1213,36061011300,9.4
1214,36061011401,23.5
1215,36061011402,23.3
1216,36061011500,9.7
1217,36061011600,7.9
1218,36061011700,15.3
1219,36061011800,23.6
1220,36061011900,7.7
1221,36061012000,34.5
1222,36061012100,7.7
1223,36061012200,26.0
1224,36061012400,27.0
1225,36061012500,12.7
1226,36061012600,26.6
1227,36061012700,18.7
1228,36061012800,42.2
1229,36061012900,11.9
1230,36061013000,35.3
1231,36061013100,15.0
1232,36061013200,28.7
1233,36061013300,12.0
1234,36061013400,23.3
1235,36061013500,14.5
1236,36061013600,32.7
1237,36061013700,23.9
1238,36061013800,17.1
1239,36061013900,11.3
1240,36061014000,24.9
1241,36061014200,37.0
1243,36061014401,29.3
1244,36061014402,29.2
1245,36061014500,20.4
1246,36061014601,9.0
1247,36061014602,25.8
1248,36061014700,29.4
1249,36061014801,27.1
1250,36061014802,22.6
1251,36061014900,28.1
1252,36061015001,42.0
1253,36061015002,45.2
1254,36061015100,24.6
1255,36061015200,17.9
1256,36061015300,28.9
1257,36061015400,24.8
1258,36061015500,34.8
1259,36061015601,14.9
1260,36061015602,31.5
1261,36061015700,21.7
1262,36061015801,33.0
1263,36061015802,14.9
1264,36061015900,28.5
1265,36061016001,42.5
1266,36061016002,23.8
1267,36061016100,18.3
1268,36061016200,14.5
1269,36061016300,25.3
1270,36061016400,12.5
1271,36061016500,24.7
1272,36061016600,11.5
1273,36061016700,25.5
1274,36061016800,17.3
1275,36061016900,30.9
1276,36061017000,24.6
1277,36061017100,22.1
1278,36061017200,11.4
1279,36061017300,21.0
1280,36061017401,12.2
1281,36061017402,17.0
1282,36061017500,31.4
1283,36061017700,23.0
1284,36061017800,16.1
1285,36061017900,18.3
1286,36061018000,9.6
1287,36061018100,28.0
1288,36061018200,21.7
1289,36061018300,26.2
1290,36061018400,17.1
1291,36061018500,32.0
1292,36061018600,9.3
1293,36061018700,23.3
1294,36061018800,17.4
1295,36061018900,22.3
1296,36061019000,23.5
1297,36061019100,20.4
1298,36061019200,13.6
1299,36061019300,11.3
1300,36061019400,14.2
1301,36061019500,27.7
1302,36061019600,7.8
1303,36061019701,20.5
1304,36061019702,22.6
1305,36061019800,27.7
1306,36061019900,27.6
1307,36061020000,20.0
1308,36061020101,26.1
1309,36061020102,21.6
1310,36061020300,20.4
1311,36061020500,32.4
1312,36061020600,12.7
1313,36061020701,10.1
1314,36061020800,20.4
1315,36061020901,10.9
1316,36061021000,11.6
1317,36061021100,22.9
1318,36061021200,23.7
1319,36061021303,19.7
1320,36061021400,25.3
1321,36061021500,10.2
1322,36061021600,18.8
1323,36061021703,0.0
1324,36061021800,24.1
1325,36061021900,19.4
1326,36061022000,25.6
1327,36061022102,23.6
1328,36061022200,22.8
1329,36061022301,17.1
1330,36061022302,10.8
1331,36061022400,18.6
1332,36061022500,20.5
1333,36061022600,22.7
1334,36061022700,15.7
1335,36061022800,20.4
1336,36061022900,18.1
1337,36061023000,14.5
1338,36061023100,26.8
1339,36061023200,13.7
1340,36061023300,10.1
1341,36061023400,12.1
1342,36061023501,16.9
1343,36061023502,17.1
1344,36061023600,19.3
1345,36061023700,14.8
1346,36061023801,21.6
1347,36061023802,26.3
1348,36061023900,10.5
1350,36061024100,21.2
1351,36061024200,13.0
1352,36061024301,17.5
1353,36061024302,16.6
1354,36061024500,11.6
1355,36061024700,26.5
1356,36061024900,15.7
1357,36061025100,7.0
1358,36061025300,16.1
1359,36061025500,25.4
1360,36061025700,28.7
1361,36061025900,20.3
1362,36061026100,20.4
1363,36061026300,23.6
1364,36061026500,20.2
1365,36061026700,41.8
1366,36061026900,14.9
1367,36061027100,19.9
1368,36061027300,23.2
1369,36061027500,26.1
1370,36061027700,14.6
1371,36061027900,19.2
1372,36061028100,30.5
1373,36061028300,26.0
1374,36061028500,14.5
1375,36061028700,18.9
1376,36061029100,20.5
1377,36061029300,19.5
1378,36061029500,23.5
1380,36061029900,28.0
1381,36061030300,25.9
1382,36061030700,31.9
1383,36061030900,30.9
1385,36061031703,28.5
1386,36061031704,23.8
1388,36081000100,33.5
1389,36081000200,45.7
1390,36081000400,38.9
1391,36081000600,45.8
1392,36081000700,34.7
1393,36081000800,54.5
1394,36081001000,38.7
1395,36081001200,47.0
1396,36081001400,31.5
1397,36081001600,39.7
1398,36081001800,53.6
1399,36081001900,22.9
1400,36081002000,44.9
1401,36081002200,42.5
1402,36081002400,34.8
1403,36081002500,5.3
1404,36081002600,30.0
1405,36081002800,39.5
1406,36081003000,45.9
1407,36081003100,25.6
1408,36081003200,46.3
1409,36081003300,24.3
1410,36081003400,43.1
1411,36081003600,47.0
1413,36081003800,44.2
1414,36081003900,27.2
1415,36081004001,43.0
1416,36081004002,46.2
1417,36081004200,43.8
1418,36081004300,29.3
1419,36081004401,40.7
1420,36081004500,42.7
1421,36081004700,17.8
1422,36081005000,32.3
1423,36081005100,36.5
1424,36081005200,52.8
1425,36081005300,40.0
1426,36081005400,53.1
1427,36081005500,34.0
1428,36081005700,29.8
1429,36081005800,48.0
1430,36081005900,35.1
1431,36081006100,22.3
1432,36081006201,59.4
1433,36081006202,41.6
1434,36081006300,14.5
1435,36081006501,23.4
1436,36081006502,25.9
1437,36081006900,33.1
1438,36081007100,25.7
1439,36081007300,29.5
1440,36081007500,31.9
1441,36081007700,37.9
1442,36081007900,38.3
1443,36081008100,37.1
1444,36081008300,36.9
1445,36081008500,45.4
1446,36081008600,43.8
1447,36081008700,20.6
1448,36081008800,41.9
1449,36081009100,52.0
1450,36081009400,47.2
1451,36081009500,39.9
1452,36081009600,35.2
1453,36081009700,50.1
1454,36081009800,38.3
1456,36081010000,29.9
1457,36081010100,36.1
1458,36081010200,50.9
1459,36081010300,35.0
1460,36081010400,56.8
1461,36081010500,46.4
1462,36081010600,34.4
1464,36081010800,47.0
1465,36081011000,38.2
1466,36081011100,38.8
1467,36081011200,41.5
1468,36081011300,36.2
1469,36081011400,46.2
1470,36081011500,33.8
1471,36081011600,27.8
1472,36081011700,35.9
1473,36081011800,35.8
1474,36081011900,34.4
1475,36081012000,34.5
1476,36081012100,49.2
1477,36081012200,47.6
1478,36081012301,50.6
1479,36081012400,41.6
1480,36081012500,41.9
1481,36081012601,41.3
1482,36081012602,41.4
1483,36081012800,45.6
1484,36081013000,44.2
1485,36081013200,41.1
1486,36081013400,47.5
1487,36081013500,48.9
1488,36081013600,38.3
1489,36081013700,37.6
1490,36081013800,55.5
1491,36081014000,46.4
1492,36081014100,32.9
1493,36081014201,49.3
1494,36081014202,43.8
1495,36081014300,28.4
1496,36081014400,45.3
1497,36081014500,41.3
1498,36081014700,32.6
1499,36081014800,66.2
1500,36081014900,30.2
1501,36081015000,44.5
1502,36081015100,32.4
1503,36081015200,30.8
1504,36081015300,34.3
1505,36081015400,34.1
1506,36081015500,26.6
1507,36081015600,45.3
1508,36081015700,21.0
1509,36081015801,40.6
1510,36081015802,34.7
1511,36081015900,34.7
1512,36081016100,38.2
1513,36081016300,25.4
1514,36081016400,37.3
1515,36081016600,23.2
1516,36081016800,36.1
1517,36081016900,47.8
1518,36081017000,33.9
1519,36081017100,100.0
1520,36081017200,58.1
1521,36081017400,30.9
1522,36081017600,35.0
1523,36081017800,30.6
1524,36081017900,27.5
1525,36081018000,40.4
1526,36081018101,36.1
1527,36081018102,32.9
1528,36081018200,38.6
1529,36081018300,34.0
1530,36081018401,36.3
1531,36081018402,44.2
1532,36081018501,41.6
1533,36081018502,25.1
1534,36081018600,47.2
1535,36081018700,34.8
1536,36081018800,39.4
1537,36081018900,47.9
1538,36081019000,36.4
1539,36081019200,47.9
1540,36081019400,34.8
1541,36081019600,28.6
1542,36081019800,30.9
1543,36081019900,30.2
1544,36081020200,40.9
1545,36081020400,45.1
1546,36081020500,46.8
1547,36081020600,38.1
1548,36081020800,56.0
1549,36081021200,36.0
1550,36081021400,40.4
1551,36081021600,46.5
1553,36081022001,50.1
1554,36081022002,60.7
1556,36081023000,39.1
1557,36081023200,49.5
1558,36081023500,37.3
1559,36081023600,34.8
1560,36081023800,30.5
1561,36081024000,32.4
1562,36081024300,46.4
1563,36081024500,45.9
1565,36081024700,28.1
1566,36081024900,44.4
1567,36081025100,50.7
1568,36081025301,36.0
1569,36081025302,40.2
1570,36081025400,30.3
1571,36081025500,37.5
1572,36081025700,35.6
1573,36081025800,29.8
1574,36081025900,58.8
1575,36081026000,47.5
1576,36081026100,42.0
1577,36081026200,47.9
1578,36081026300,29.4
1579,36081026400,46.5
1580,36081026500,37.8
1581,36081026600,24.0
1582,36081026700,25.9
1583,36081026901,21.0
1584,36081026902,27.5
1585,36081027000,34.2
1586,36081027100,33.1
1587,36081027200,46.6
1588,36081027300,40.1
1589,36081027400,53.9
1590,36081027500,39.4
1591,36081027600,37.1
1592,36081027700,34.4
1593,36081027800,26.1
1594,36081027900,39.1
1595,36081028000,44.7
1596,36081028100,38.1
1597,36081028200,31.6
1598,36081028300,41.3
1599,36081028400,43.1
1600,36081028500,45.6
1601,36081028700,28.7
1602,36081028800,53.7
1603,36081028900,39.3
1604,36081029100,34.9
1605,36081029300,59.0
1606,36081029400,37.1
1607,36081029500,53.4
1608,36081029700,37.2
1610,36081030600,45.2
1611,36081030902,51.7
1612,36081030903,48.1
1613,36081030904,37.0
1614,36081031700,52.1
1615,36081032000,43.0
1616,36081032700,40.4
1617,36081032800,45.4
1618,36081032900,35.7
1619,36081033000,39.9
1621,36081033401,38.4
1622,36081033402,47.2
1623,36081033700,44.4
1624,36081033900,41.7
1625,36081034700,45.1
1626,36081035100,44.6
1627,36081035200,29.7
1628,36081035300,41.3
1629,36081035700,42.1
1630,36081035800,41.0
1631,36081036100,31.7
1632,36081036300,39.4
1633,36081036500,36.0
1634,36081036600,34.8
1635,36081036700,38.1
1636,36081036800,43.4
1637,36081037100,47.3
1638,36081037300,41.5
1639,36081037500,29.1
1640,36081037600,31.9
1641,36081037700,28.6
1642,36081037900,32.9
1643,36081038100,46.4
1646,36081038400,50.4
1647,36081039400,40.7
1648,36081039800,43.2
1649,36081039900,37.5
1650,36081040000,29.6
1651,36081040100,30.2
1652,36081040200,49.8
1653,36081040300,36.5
1654,36081040400,39.0
1655,36081040500,17.9
1656,36081040700,24.5
1657,36081040900,28.5
1658,36081041100,27.4
1659,36081041300,32.2
1660,36081041400,42.7
1661,36081041500,29.1
1662,36081042400,48.9
1664,36081042700,28.5
1665,36081043200,45.8
1666,36081043400,45.1
1667,36081043701,44.7
1668,36081043702,31.0
1669,36081043900,28.9
1670,36081044000,40.3
1671,36081044301,30.2
1672,36081044302,23.9
1673,36081044400,37.3
1674,36081044601,34.8
1675,36081044602,37.7
1676,36081044800,50.4
1677,36081045000,45.5
1678,36081045200,38.5
1679,36081045400,56.7
1680,36081045500,31.0
1681,36081045600,33.1
1682,36081045700,32.6
1683,36081045800,37.7
1684,36081045900,36.1
1685,36081046000,32.5
1686,36081046100,33.8
1687,36081046200,34.9
1688,36081046300,35.1
1689,36081046400,48.5
1690,36081046500,21.0
1691,36081046600,55.5
1692,36081046700,27.0
1693,36081046800,47.5
1694,36081046900,23.2
1695,36081047000,47.3
1696,36081047100,37.6
1697,36081047200,46.2
1698,36081047300,39.2
1699,36081047500,39.0
1700,36081047600,31.9
1701,36081047800,49.1
1702,36081047900,40.1
1703,36081048000,54.4
1704,36081048100,33.2
1705,36081048200,40.4
1706,36081048300,33.7
1707,36081048400,39.6
1708,36081048500,45.9
1709,36081048900,60.0
1710,36081049200,40.7
1711,36081049301,54.5
1712,36081049302,47.6
1713,36081049500,54.8
1714,36081049600,40.2
1715,36081049700,37.2
1716,36081049900,48.4
1717,36081050000,32.3
1718,36081050201,45.2
1719,36081050202,47.3
1720,36081050400,42.9
1721,36081050500,52.8
1722,36081050600,44.2
1723,36081050700,40.0
1724,36081050800,21.2
1725,36081051000,33.2
1726,36081051100,45.5
1727,36081051200,46.5
1728,36081051300,40.9
1729,36081051500,47.5
1730,36081051600,39.5
1731,36081051700,47.3
1732,36081051800,44.8
1733,36081052000,41.6
1734,36081052100,43.8
1735,36081052200,38.0
1736,36081052400,38.6
1737,36081052500,39.5
1738,36081052600,38.7
1739,36081052800,40.5
1740,36081053000,29.4
1741,36081053100,49.3
1742,36081053200,54.5
1743,36081053401,46.4
1744,36081053500,41.3
1745,36081053601,52.3
1746,36081053800,33.3
1747,36081053900,45.9
1748,36081054000,34.4
1749,36081054200,43.4
1750,36081054500,34.8
1751,36081054700,34.6
1752,36081054800,37.5
1753,36081054900,29.6
1754,36081055100,31.1
1755,36081055200,34.0
1756,36081055300,19.1
1757,36081055400,50.5
1758,36081055500,42.3
1759,36081055600,46.4
1760,36081055700,39.8
1761,36081055800,24.7
1762,36081055900,31.9
1763,36081056000,43.1
1764,36081056100,50.0
1765,36081056200,31.4
1766,36081056400,45.3
1767,36081056500,54.1
1768,36081056600,45.3
1769,36081056700,47.8
1770,36081056800,33.2
1771,36081057700,37.1
1772,36081057900,56.4
1773,36081058000,45.3
1774,36081058100,52.0
1775,36081058200,48.2
1776,36081058300,48.7
1777,36081058500,46.9
1778,36081058700,39.5
1779,36081058900,40.3
1780,36081059000,49.5
1781,36081059100,38.5
1782,36081059200,27.2
1783,36081059300,41.4
1784,36081059400,32.9
1785,36081059500,48.9
1786,36081059600,42.5
1787,36081059800,39.3
1788,36081059900,41.0
1789,36081060000,38.4
1790,36081060100,46.5
1791,36081060300,45.3
1792,36081060600,54.2
1793,36081060701,100.0
1794,36081060800,31.4
1795,36081061000,31.2
1796,36081061200,40.1
1797,36081061301,34.5
1799,36081061400,43.5
1800,36081061601,42.9
1801,36081061602,35.7
1802,36081061800,44.0
1803,36081061900,51.9
1804,36081062000,19.0
1805,36081062100,54.4
1806,36081062200,27.5
1807,36081062300,42.0
1809,36081062500,46.7
1810,36081062600,44.0
1811,36081062700,56.8
1812,36081062900,38.8
1813,36081063000,44.0
1814,36081063200,48.7
1815,36081063301,46.2
1816,36081063302,44.6
1817,36081063500,38.6
1818,36081063700,33.2
1819,36081063800,33.0
1820,36081063900,46.2
1821,36081064101,57.0
1823,36081064500,50.6
1824,36081064600,42.3
1825,36081065000,42.0
1826,36081065400,36.4
1828,36081065600,31.9
1829,36081065702,41.8
1830,36081065703,51.6
1831,36081065900,42.9
1832,36081066000,40.8
1833,36081066100,39.3
1834,36081066300,39.1
1835,36081066400,34.9
1836,36081066501,45.6
1837,36081066701,30.4
1838,36081066900,54.3
1839,36081067100,51.0
1840,36081067700,47.3
1841,36081067900,54.5
1842,36081068000,49.9
1843,36081068200,57.0
1844,36081068300,33.6
1845,36081068700,55.8
1846,36081069000,42.7
1847,36081069300,41.9
1848,36081069400,41.6
1849,36081069500,52.5
1850,36081069701,41.2
1851,36081069702,37.5
1852,36081070300,59.2
1853,36081070700,56.2
1854,36081070900,63.4
1855,36081071100,46.7
1856,36081071303,42.6
1857,36081071304,42.4
1858,36081071305,41.2
1859,36081071306,36.4
1861,36081071701,43.5
1862,36081071702,38.7
1863,36081071900,23.1
1864,36081072100,31.2
1865,36081072300,58.9
1866,36081072900,65.4
1867,36081073100,46.7
1868,36081073700,35.1
1869,36081073900,49.4
1870,36081074100,50.4
1871,36081074300,51.1
1872,36081074500,45.1
1873,36081074700,59.3
1874,36081074900,51.0
1875,36081075701,45.9
1876,36081075702,48.3
1877,36081076901,38.2
1878,36081076902,36.7
1879,36081077300,35.9
1880,36081077500,44.7
1881,36081077902,53.3
1882,36081077903,46.2
1883,36081077904,35.4
1884,36081077905,59.2
1885,36081077906,52.5
1886,36081077907,51.4
1887,36081077908,55.0
1888,36081078800,48.2
1889,36081079000,48.8
1890,36081079200,39.7
1892,36081079701,30.0
1893,36081079702,32.3
1894,36081079900,41.4
1895,36081080301,53.1
1896,36081080302,57.2
1897,36081080900,50.1
1898,36081081400,31.4
1899,36081081800,36.2
1900,36081083700,46.7
1901,36081083800,31.1
1902,36081084000,39.3
1903,36081084500,20.5
1904,36081084601,48.7
1905,36081084602,33.3
1906,36081084900,25.5
1907,36081085300,33.3
1908,36081085500,21.6
1909,36081085700,36.7
1910,36081085900,36.3
1911,36081086100,46.9
1912,36081086300,39.5
1913,36081086400,41.8
1914,36081086500,20.2
1915,36081086900,40.7
1916,36081087100,24.7
1917,36081088400,29.1
1918,36081088901,47.2
1919,36081089200,31.1
1920,36081090700,60.8
1921,36081091601,33.5
1923,36081091800,50.0
1924,36081091900,46.5
1925,36081092200,39.3
1926,36081092500,53.6
1927,36081092800,27.7
1928,36081092900,45.6
1929,36081093401,48.4
1930,36081093402,41.4
1931,36081093800,43.9
1932,36081093900,48.6
1933,36081094201,56.8
1934,36081094202,40.3
1935,36081094203,50.8
1936,36081094500,40.0
1937,36081094700,48.6
1938,36081095400,41.3
1939,36081096400,58.6
1940,36081097202,19.7
1941,36081097203,33.0
1942,36081097204,33.2
1943,36081097300,27.0
1944,36081098100,33.4
1945,36081098700,29.4
1946,36081099100,44.7
1947,36081099200,39.1
1948,36081099701,46.2
1949,36081099703,57.3
1950,36081099704,50.6
1951,36081099705,44.6
1952,36081099801,49.0
1953,36081099802,39.1
1955,36081100801,33.6
1956,36081100802,38.1
1957,36081101001,45.7
1958,36081101002,23.2
1959,36081101700,48.3
1960,36081102900,46.5
1961,36081103201,33.0
1962,36081103202,42.5
1963,36081103300,36.7
1964,36081103900,33.0
1965,36081104700,51.3
1966,36081105900,39.3
1967,36081107201,43.6
1969,36081108500,42.9
1970,36081109300,30.2
1971,36081109700,47.1
1972,36081109900,53.8
1973,36081111300,38.5
1974,36081112300,51.6
1975,36081112900,47.6
1976,36081113300,42.0
1977,36081113900,47.5
1978,36081114100,41.3
1979,36081114700,44.0
1980,36081115100,33.7
1981,36081115500,45.3
1982,36081115700,37.6
1983,36081115900,31.2
1984,36081116100,33.5
1985,36081116300,34.0
1986,36081116700,40.2
1987,36081117100,46.9
1988,36081117500,48.1
1989,36081118100,51.6
1990,36081118500,48.7
1991,36081118700,33.0
1992,36081118900,52.7
1993,36081119100,40.5
1994,36081119300,41.6
1995,36081119500,40.4
1996,36081119900,40.7
1997,36081120100,39.4
1998,36081120300,39.9
1999,36081120500,27.0
2000,36081120700,48.1
2002,36081121500,37.8
2003,36081122300,46.7
2004,36081122701,52.6
2005,36081122702,36.6
2006,36081124100,39.8
2007,36081124700,35.0
2008,36081125700,49.0
2009,36081126500,57.1
2010,36081126700,47.6
2011,36081127700,37.3
2013,36081129102,43.4
2014,36081129103,56.1
2015,36081129104,55.6
2016,36081130100,37.3
2017,36081133300,48.9
2018,36081133900,51.0
2019,36081134100,40.3
2020,36081134700,51.7
2021,36081136700,58.8
2022,36081137700,56.5
2023,36081138501,47.9
2025,36081139900,42.8
2026,36081140300,41.7
2027,36081140901,33.4
2028,36081140902,44.4
2029,36081141700,33.1
2030,36081142900,38.8
2031,36081143500,35.5
2032,36081144100,44.7
2033,36081144700,51.4
2034,36081145101,38.0
2035,36081145102,38.8
2036,36081145900,45.3
2037,36081146300,38.9
2038,36081146700,63.9
2039,36081147100,47.5
2040,36081147900,51.4
2041,36081148300,36.6
2042,36081150701,29.3
2043,36081150702,36.7
2044,36081152901,53.4
2045,36081152902,52.8
2046,36081155101,58.7
2047,36081155102,51.9
2048,36081156700,36.0
2049,36081157101,36.8
2050,36081157102,27.2
2051,36081157901,35.4
2052,36081157902,33.3
2053,36081157903,37.9
2054,36081161700,25.8
2055,36081162100,42.6
2057,36085000300,51.2
2058,36085000600,34.7
2059,36085000700,38.6
2060,36085000800,42.0
2061,36085000900,42.7
2062,36085001100,30.9
2063,36085001700,31.5
2064,36085001800,47.0
2065,36085002001,51.3
2066,36085002002,36.2
2067,36085002100,39.8
2068,36085002700,46.2
2069,36085002900,21.6
2070,36085003300,46.6
2071,36085003600,38.9
2072,36085003900,44.8
2073,36085004000,38.4
2074,36085004700,45.6
2075,36085005000,39.1
2076,36085005900,41.8
2077,36085006400,35.8
2078,36085006700,40.0
2079,36085007000,47.3
2080,36085007400,43.3
2081,36085007500,21.7
2082,36085007700,31.5
2083,36085008100,33.5
2084,36085009601,31.9
2085,36085009602,41.0
2086,36085009700,31.0
2087,36085010500,42.8
2088,36085011201,46.2
2089,36085011202,41.7
2090,36085011401,35.3
2091,36085011402,44.2
2092,36085012100,37.3
2093,36085012200,28.6
2094,36085012500,35.6
2095,36085012804,34.9
2096,36085012805,31.9
2097,36085012806,39.2
2098,36085013201,30.0
2099,36085013203,45.0
2100,36085013204,37.1
2101,36085013301,11.7
2102,36085013302,25.5
2103,36085013400,34.5
2104,36085013800,23.3
2105,36085014100,48.5
2106,36085014604,38.1
2107,36085014605,27.9
2108,36085014606,36.1
2109,36085014607,35.7
2110,36085014608,28.0
2111,36085014700,43.0
2112,36085015100,42.3
2114,36085015601,25.3
2115,36085015602,23.8
2116,36085015603,36.1
2117,36085016901,32.2
2118,36085017005,29.2
2119,36085017007,42.7
2120,36085017008,25.5
2121,36085017009,33.5
2122,36085017010,35.2
2123,36085017011,35.0
2124,36085017012,46.6
2125,36085017300,28.4
2126,36085017600,24.6
2127,36085017700,28.6
2128,36085018100,20.5
2129,36085018701,40.5
2130,36085018702,28.2
2131,36085018901,34.4
2132,36085018902,34.3
2133,36085019700,41.4
2134,36085019800,30.5
2135,36085020100,36.3
2136,36085020700,37.8
2137,36085020801,38.0
2138,36085020803,23.4
2139,36085020804,25.5
2140,36085021300,34.9
2141,36085022300,32.1
2142,36085022600,24.9
2143,36085022800,44.4
2144,36085023100,43.0
2145,36085023900,41.8
2146,36085024401,30.7
2147,36085024402,27.1
2148,36085024700,39.9
2149,36085024800,32.3
2150,36085025100,27.0
2151,36085027301,46.8
2152,36085027302,30.7
2153,36085027702,49.2
2154,36085027704,28.3
2155,36085027705,35.4
2156,36085027706,47.6
2157,36085027900,23.7
2158,36085029102,35.5
2159,36085029103,35.1
2160,36085029104,38.3
2161,36085030301,33.9
2162,36085030302,39.0
2163,36085031901,13.9
2164,36085031902,24.3
2165,36085032300,48.8
